GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),Waste in Place (tons),Waste in Place Year,Annual Waste Acceptance Rate (tons per year),Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Number of Wells,GCCS Capacity (cfm),Passive Venting/Flaring?,Latitude_orig,Longitude_orig,Nearest_Fiber_Distance_km,Fiber_Provider,Fiber_Technology,Fiber_Download_Speed,Fiber_Block_GEOID,Fiber_Source_File,Nearest_Fiber_Lat,Nearest_Fiber_Lon,Has_Fiber_Within_1km,Has_Fiber_Within_5km,Has_Fiber_Within_10km,Fiber_Locations_Within_10km,Connection_Complexity,Est_Underground_Pct,Est_Connection_Cost
,11542.0,Ashley County Landfill,AR,309 Ashley 438 Road,Hamburg,Ashley,71646,33.212,-91.84759,Public,"Ashley County, AR",,,,Open,20.0,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.212,-91.84759,6.262685525035722,Ben Lomand Connect,50.0,1000.0,470359704013054,43.csv,35.33418343744174,-94.33241382062728,False,False,True,10.0,High,40.0,125253.71050071444
1002222.0,11550.0,Cherokee Village Landfill,AR,300 Landfill Road,Cherokee Village,Fulton,72529,36.28126,-91.63128,Private,"Waste Connections, Inc.","Waste Connections, Inc.",1975.0,2041.0,Open,90.0,31.1,,,6490730.0,3294151.0,2022.0,198190.0,2022.0,No,Not used,No,0.942,No,,,,No,,,,,,No,36.28126,-91.63128,78.33072038788467,Race Communications,50.0,1000.0,060710091222102,5.csv,35.05170786219827,-90.11757732042166,False,False,False,0.0,Very High,20.0,1174960.80581827
1005318.0,11544.0,City of Conway Landfill,AR,4550 Highway 64 West,Conway,Faulkner,72032,35.1119,-92.5068,Public,"City of Conway, AR","City of Conway, AR",1991.0,2073.0,Open,125.0,66.0,,,9130905.0,3338298.0,2022.0,75153.0,2022.0,No,Not used,No,1.33,No,,,,No,,,,,,No,35.1119,-92.5068,79.85476581570668,Spectrum,50.0,1000.0,484391139504006,44.csv,33.10484262508555,-94.15453272724515,False,False,False,0.0,Very High,20.0,1197821.4872356004
1006026.0,2052.0,City of Fort Smith Landfill,AR,5900 Commerce Road,Fort Smith,Sebastian,72916,35.2926,-94.3704,Public,"City of Fort Smith Department of Sanitation, AR","City of Fort Smith Department of Sanitation, AR",1981.0,2061.0,Open,555.0,148.2,160.0,80.0,47823137.0,10789360.0,2022.0,266596.0,2022.0,No,Not used,No,4.403,Yes,2.183,2022.0,55.9,Yes,1.0,0.0,2022.0,266.0,3000.0,No,35.2926,-94.3704,49.67627639670495,Spectrum,50.0,1000.0,550859701042153,50.csv,34.792670355366766,-92.40434904525006,False,False,False,0.0,Very High,20.0,745144.1459505742
,11547.0,City of Helena - West Helena Regional LF,AR,1448 B Phillips Highway 217,West Helena,Phillips,72390,34.56726,-90.629,Public,"City of Helena - West Helena, AR",,,,Open,37.0,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,34.56726,-90.629,130.35841636402648,Vast Networks,50.0,10000.0,060290033042262,5.csv,34.69233418934898,-92.4261534801562,False,False,False,0.0,Very High,20.0,1955376.2454603973
,11541.0,City of Hope Landfill,AR,3759 Highway 67 West,Hope,Hempstead,71801,33.6422,-93.6781,Public,"City of Hope, AR",,,,Open,82.5,,,,1110000.0,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.6422,-93.6781,10.550272956024356,Optimum,50.0,8000.0,360050310003001,33.csv,35.81244245565881,-90.70737658172904,False,False,False,0.0,Very High,20.0,158254.09434036535
1011631.0,11546.0,City of Morrilton Landfill,AR,51 Dump Road,Morrilton,Conway,72110,35.1297,-92.6976,Public,"City of Morrilton, AR",,1994.0,2044.0,Open,30.0,,,,1367651.0,1056797.0,2022.0,71432.0,2022.0,Yes,Several times per year,No,,No,,,,No,,,,,,No,35.1297,-92.6976,18.025092175302014,Race Communications,50.0,1000.0,060710091222102,5.csv,35.05170786219827,-90.11757732042166,False,False,False,0.0,Very High,20.0,270376.3826295302
,21403.0,City of Warren Landfill,AR,1424 A Bradley CR 25 North,Warren,Bradley,,33.561179,-92.11814,Public,"City of Warren, AR",,1978.0,1992.0,Closed,,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.561179,-92.11814,132.09922175644303,Vast Networks,50.0,10000.0,060290033042262,5.csv,34.69233418934898,-92.4261534801562,False,False,False,0.0,Very High,20.0,1981488.3263466454
1005397.0,2291.0,Craighead County Solid Waste Disposal Authority LF,AR,238 County Road 476,Jonesboro,Craighead,72404,35.719434,-90.68862,Public,Craighead County Solid Waste Disposal Authority,Craighead County Solid Waste Disposal Authority,1991.0,2030.0,Open,310.0,60.9,,100.0,4050450.0,2657976.0,2022.0,107720.0,2022.0,Yes,Several times per year,No,,Yes,1.099,2022.0,48.6,Yes,,1.099,2022.0,42.0,1700.0,No,35.719434,-90.68862,23.957144333910843,Quantum Fiber,50.0,940.0,120710104213054,10.csv,36.34464451467925,-94.32389802420109,False,False,False,0.0,Very High,20.0,359357.1650086627
1002732.0,10500.0,Crittenden County Sanitary Landfill,AR,1299 Kuhn Road,West Memphis,Crittenden,72301,35.13597,-90.25606,Public,"Crittenden County, AR",,1989.0,2038.0,Open,63.3,52.0,,,4052007.0,2115732.0,2022.0,79909.0,2022.0,No,Not used,No,0.83,No,,,,No,,,,,,No,35.13597,-90.25606,135.15952684595933,Vast Networks,50.0,10000.0,060290033042262,5.csv,34.69233418934898,-92.4261534801562,False,False,False,0.0,Very High,20.0,2027392.9026893901
,21404.0,Drew County Sanitary Landfill,AR,Jose Chapel Road,Monticello,Drew,,33.719375,-91.744474,Public,"Drew County, AR",,1979.0,1994.0,Closed,18.8,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.719375,-91.744474,26.519445665206575,Quantum Fiber,50.0,940.0,120710104213054,10.csv,36.34464451467925,-94.32389802420109,False,False,False,0.0,Very High,20.0,397791.6849780986
1003406.0,2282.0,Eco-Vista Landfill,AR,2210 Waste Management Drive,Springdale,Washington,72762,36.140147,-94.256073,Private,WM,WM,1980.0,2023.0,Closed,147.0,124.9,,120.0,14986495.0,11496914.0,2022.0,723332.0,2022.0,No,Not used,No,,Yes,3.881,2022.0,53.1,Yes,2.0,2.498,2022.0,228.0,4500.0,No,36.140147,-94.256073,29.42547972591098,AT&T,50.0,5000.0,220050310012003,19.csv,35.768152083830515,-90.89706781668448,False,False,False,0.0,Very High,20.0,441382.1958886647
,11441.0,EMS Class 1 Landfill,AR,203 Possum Waller Road,DeWitt,Arkansas,72042,34.311,-91.272,Private,Eaton-Moery Environmental Services,,,,Open,30.5,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,34.311,-91.272,46.40757653457149,Vast Networks,50.0,10000.0,060290033042262,5.csv,34.69233418934898,-92.4261534801562,False,False,False,0.0,Very High,20.0,696113.6480185724
,21402.0,Fulton Landfill-Cloverdale,AR,Cloverdale Road,Rogers,Benton,,36.370181,-94.086774,Private,"Fulton Landfill, Inc.",,1977.0,1993.0,Closed,30.0,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,36.370181,-94.086774,53.99912106151054,US Internet,50.0,10000.0,270530119985012,24.csv,33.98379314535053,-94.6621691412486,False,False,False,0.0,Very High,20.0,809986.8159226582
,11442.0,Jackson County Landfill,AR,2069 Jackson CR-265,Amagon,Jackson,72005,35.5894,-91.0922,Public,"Jackson County, AR",,,,Open,27.0,,,,841045.0,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,35.5894,-91.0922,14.496797079920723,Vast Networks,50.0,10000.0,060290033042262,5.csv,34.69233418934898,-92.4261534801562,False,False,False,0.0,Very High,20.0,217451.95619881086
1003615.0,2283.0,Jefferson County Landfill,AR,6000 Gravel Pit Road,White Hall,Jefferson,71602,34.34676,-92.19214,Private,WM,,1992.0,2040.0,Open,66.0,45.1,,100.0,5845066.0,3924727.0,2022.0,94981.0,2022.0,Yes,Occasionally but not every year,No,1.854,Yes,0.703,2022.0,52.3,Yes,1.0,0.703,2022.0,43.0,2000.0,No,34.34676,-92.19214,48.76203926920012,Race Communications,50.0,1000.0,060710091202104,5.csv,35.34306618974447,-89.93264679894183,False,False,False,0.0,Very High,20.0,731430.5890380018
,21405.0,Little River County Landfill,AR,Highway 108 & County Road 11,Ashdown,Little River,,33.727581,-94.249631,Public,"Little River County, AR",,1980.0,1994.0,Closed,30.0,,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.727581,-94.249631,10.726257075678982,Vast Networks,50.0,10000.0,060290033042262,5.csv,34.69233418934898,-92.4261534801562,False,False,False,0.0,Very High,20.0,160893.85613518473
1004543.0,2093.0,Little Rock City SW Landfill,AR,10803 Ironton Cut Off Road,Little Rock,Pulaski,72206,34.65129,-92.30241,Public,"City of Little Rock, AR","City of Little Rock, AR",1976.0,2073.0,Open,110.0,49.6,240.0,100.0,7751457.0,3954965.0,2022.0,131461.0,2022.0,Yes,Several times per year,No,1.52,Yes,0.405,2022.0,37.7,Yes,,0.405,2022.0,16.0,1200.0,No,34.65129,-92.30241,119.36522357854176,Fidelity Telephone LLC,50.0,1000.0,290718004041091,26.csv,37.1059272757396,-93.31228225009974,False,False,False,0.0,Very High,20.0,1790478.3536781264
1004480.0,11421.0,Mississippi County LF,AR,1695 East CR-506,Luxora,Mississippi,72358,35.78,-89.97,Public,"Mississippi County, AR",,1980.0,2087.0,Open,96.5,27.0,,,,2628317.0,2022.0,105588.0,2022.0,Yes,Several times per year,No,0.932,No,,,,No,,,,,,No,35.78,-89.97,30.57817772379177,Cox Communications,50.0,2000.0,220050310011012,19.csv,35.94375434653696,-90.68985031855036,False,False,False,0.0,Very High,20.0,458672.6658568766
1005898.0,2293.0,Modelfill Landfill,AR,3817 Mabelvale Pike,Little Rock,Pulaski,72204,34.7124,-92.3318,Private,"Republic Services, Inc.","Republic Services, Inc.",1980.0,2012.0,Closed,116.4,116.0,,,5657857.0,5597448.0,2011.0,72310.0,2011.0,No,Not used,No,0.922,Yes,0.588,2022.0,46.0,Yes,1.0,0.588,2022.0,110.0,1600.0,No,34.7124,-92.3318,68.13126723613016,Xfinity,50.0,1200.0,100050510111021,8.csv,34.478175177096986,-93.24099399139058,False,False,False,0.0,Very High,20.0,1021969.0085419524
1006470.0,11543.0,NABORS Landfill,AR,1320 RLH Landfill Road,Mountain Home,Baxter,72653,36.4639,-92.45196,Public,Ozark Mountain Solid Waste District,,,2012.0,Closed,56.0,,,,1672800.0,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,36.4639,-92.45196,90.75502532449867,Spectrum,50.0,1000.0,550859701042153,50.csv,34.792670355366766,-92.40434904525006,False,False,False,0.0,Very High,20.0,1361325.3798674801
1005319.0,11280.0,Northeast AR RSWMD Landfill Phases 2 & 3,AR,1810 Greene 890 Road,Paragould,Greene,72450,36.085,-90.4539,Public,Northeast AR RSWMD,,1979.0,2031.0,Open,,207.4,,,3922300.0,3047929.0,2022.0,103722.0,2022.0,No,Not used,No,1.02,No,,,,No,,,,,,No,36.085,-90.4539,14.317573919233704,Vast Networks,50.0,10000.0,060290033042271,5.csv,34.68806507518403,-92.4635775160139,False,False,False,0.0,Very High,20.0,214763.60878850555
1007681.0,2284.0,Ozark Ridge Landfill,AR,"10140 Ozark Ridge Access Lane
County Road 47 (South New Hope Road) and Hwy 7",Danville,Yell,72833,35.09,-93.2079,Private,WM,WM,1986.0,2057.0,Open,66.0,46.2,,80.0,6658931.0,3387180.0,2022.0,91848.0,2022.0,Yes,Several times per year,No,1.21,Yes,0.557,2022.0,48.0,Yes,1.0,0.557,2022.0,36.0,2000.0,No,35.09,-93.2079,65.64753762429055,Vast Networks,50.0,10000.0,060290033042262,5.csv,34.69233418934898,-92.4261534801562,False,False,False,0.0,Very High,20.0,984713.0643643582
1004544.0,11545.0,"Rolling Meadows Landfill, Inc.",AR,1420 Hamric Road,Hazen,Prairie,72064,34.8476,-91.59002,Private,GFL Environmental USA Inc.,,1991.0,2096.0,Open,105.0,40.0,80.0,40.0,26993821.0,4160963.0,2022.0,133211.0,2022.0,No,Not used,No,1.67,No,,,,No,,,,,,Yes,34.8476,-91.59002,28.743432477579397,Spectrum,50.0,1000.0,550859701042153,50.csv,34.792670355366766,-92.40434904525006,False,False,False,0.0,Very High,20.0,431151.48716369097
1006513.0,11548.0,Saline County RWMD LF,AR,18511 W. Sardis Road,Bauxite,Saline,72011,34.5606,-92.4818,Private,"Republic Services, Inc.",,1992.0,2042.0,Open,,51.5,,,8075586.0,5233914.0,2022.0,245075.0,2022.0,No,Not used,No,1.41,Yes,0.713,2022.0,50.0,Yes,1.0,0.713,2022.0,63.0,2200.0,No,34.5606,-92.4818,114.45402164766413,AT&T,50.0,5000.0,480850305111151,44.csv,32.70989656226838,-93.51450684405572,False,False,False,0.0,Very High,20.0,1716810.324714962
1007614.0,20802.0,Shannon Road Landfill,AR,7700 Shannon Road,Pine Bluff,Jefferson,71603,34.204169,-92.09412,Private,WM,,1976.0,1991.0,Closed,,38.5,,,2443918.0,2443913.0,1991.0,143760.0,1991.0,No,Not used,No,,No,,,,No,,,,,,No,34.204169,-92.09412,82.88959098141963,Xfinity,50.0,1200.0,100050510111021,8.csv,34.478175177096986,-93.24099399139058,False,False,False,0.0,Very High,20.0,1243343.8647212945
1007896.0,2043.0,Two Pine Landfill,AR,100 Two Pine Drive,North Little Rock,Pulaski,72117,34.8371,-92.1497,Private,WM,WM,1981.0,2063.0,Open,145.0,85.0,,93.0,32836670.0,14766106.0,2022.0,358863.0,2022.0,Yes,Several times per year,No,,Yes,2.134,2022.0,53.4,Yes,1.0,0.672,2022.0,144.0,4700.0,No,34.8371,-92.1497,5.5704251128544255,Cox Communications,50.0,1000.0,060590755166053,5.csv,33.388219261593214,-112.15552463747392,False,False,True,10.0,High,40.0,111408.5022570885
1004479.0,2401.0,Union County Recycling & Disposal Facility,AR,3083 Smackover Highway,El Dorado,Union,71730,33.32,-92.6855,Private,GFL Environmental USA Inc.,,1988.0,2061.0,Open,69.0,22.8,,85.0,9366810.0,3825635.0,2022.0,170545.0,2022.0,No,Not used,No,1.532,Yes,0.518,2022.0,41.8,Yes,1.0,0.518,2022.0,46.0,1100.0,No,33.32,-92.6855,121.56525181347786,Frontier,50.0,5000.0,121150027452022,10.csv,35.51032376786575,-108.8301009232367,False,False,False,0.0,Very High,20.0,1823478.7772021678
1005440.0,11549.0,Upper Southwest RSWMD,AR,319 Landfill Road,Nashville,Howard,71852,34.075,-93.868,Public,Upper SW Arkansas RSWMD,,1994.0,2038.0,Open,58.3,30.2,,,4125583.0,2088113.0,2022.0,111926.0,2022.0,No,Not used,No,0.767,No,,,,No,,,,,,No,34.075,-93.868,10.363588865743768,Great Plains Communications LLC,50.0,1000.0,310119601003164,28.csv,33.38497767103683,-111.43576442314182,False,False,False,0.0,Very High,20.0,155453.8329861565
1006280.0,1768.0,27th Avenue Landfill,AZ,3060 S. 27th Avenue,Phoenix,Maricopa,85009,33.42,-112.1168,Public,"City of Phoenix, AZ","City of Phoenix, AZ",1978.0,1995.0,Closed,,147.8,100.0,,10727362.0,10727362.0,1995.0,55512.0,1995.0,No,Not used,No,1.141,Yes,0.917,2022.0,26.0,Yes,,0.917,2022.0,121.0,2400.0,No,33.42,-112.1168,36.474289213393526,Cox Communications,50.0,1000.0,060590755166054,5.csv,33.38842440382411,-112.1640206785904,False,False,False,0.0,Very High,20.0,547114.3382009029
,20766.0,Apache County Regional Landfill - Blue Hills,AZ,"Highway 191
3 mi NE of St. Johns",St. Johns,Apache,85936,34.529,-109.312,Public,"Apache County, AZ",Blue Hills Environmental Association,1990.0,,Open,,,,,,,,44365.0,2014.0,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,34.529,-109.312,48.28897021786089,Polar Telecommunications Inc,50.0,1000.0,380639590002292,35.csv,33.13024570665513,-111.56167157541684,False,False,False,0.0,Very High,20.0,724334.5532679134
1004003.0,1773.0,Apache Junction LF,AZ,4050 South Tomahawk Road,Apache Junction,Pinal,85219,33.37893,-111.52877,Private,"Republic Services, Inc.","Republic Services, Inc.",1972.0,2035.0,Open,,96.3,,,17510887.0,10324092.0,2022.0,314245.0,2022.0,Yes,Several times per year,No,1.6,Yes,0.888,2022.0,45.2,Yes,,0.888,2022.0,44.0,1700.0,No,33.37893,-111.52877,40.19311893167907,Valley FiberCom,50.0,1000.0,460779582002292,42.csv,33.13024570665513,-111.56167157541684,False,False,False,0.0,Very High,20.0,602896.783975186
1007815.0,1783.0,Butterfield Station Landfill,AZ,40404 S. 99th Avenue,Mobile,Maricopa,85139,33.08,-112.2757,Private,WM,WM,1990.0,2105.0,Open,691.4,203.0,190.0,,227127477.0,44000640.0,2022.0,1443547.0,2022.0,No,Not used,No,8.93,Yes,1.261,2022.0,43.0,Yes,2.0,1.261,2022.0,52.0,1600.0,No,33.08,-112.2757,17.08574862854956,Logix Communications LP,50.0,100.0,481130100032164,44.csv,33.638230694445525,-111.97299600738054,False,False,False,0.0,Very High,20.0,256286.2294282434
1006201.0,12210.0,Cactus Landfill,AZ,22481 East Deep Well Ranch Road,Florence,Pinal,85132,32.7679,-111.3223,Private,"Republic Services, Inc.",,2004.0,2490.0,Open,,41.4,,,179948299.0,5472139.0,2022.0,271092.0,2022.0,Yes,Several times per year,No,0.818,Yes,0.123,2022.0,44.0,Yes,,0.123,2022.0,10.0,2000.0,No,32.7679,-111.3223,119.46794255241156,Pinpoint Communications Inc,50.0,1000.0,310659639006154,28.csv,34.591417980687375,-112.31842368593831,False,False,False,0.0,Very High,20.0,1792019.1382861733
,21259.0,Casa Grande Landfill,AZ,"5200 S. ChuiChu Road
3.2 miles S of City",Casa Grande,Pinal,85230,32.830049,-111.763015,Public,"City of Casa Grande, AZ","City of Casa Grande, AZ",1949.0,,Open,,106.0,,,,,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,32.830049,-111.763015,9.859437842623718,Race Communications,50.0,1000.0,060710091222094,5.csv,33.3369450387892,-111.84690537179335,False,False,True,1.0,High,40.0,197188.75685247435
1003466.0,20787.0,Cave Creek MSW Landfill,AZ,3955 E. Carefree Highway,Cave Creek,Maricopa,85331,33.79,-111.997,Public,"Maricopa County, AZ",,1984.0,1999.0,Closed,,,,,1625749.0,1625749.0,1999.0,22598.0,1999.0,No,Not used,No,,No,,,,No,,,,,,No,33.79,-111.997,11.177786320537301,Gateway Fiber,50.0,2000.0,291833121932003,26.csv,33.563983574019005,-112.20983423166123,False,False,False,0.0,Very High,20.0,167666.79480805952
1004132.0,1782.0,Cinder Lake MSW LF,AZ,6770 E. Cinder Lake Landfill Road,Flagstaff,Coconino,86004,35.307,-111.517,Public,"City of Flagstaff, AZ","City of Flagstaff, AZ",1965.0,2062.0,Open,247.0,110.0,,50.0,12948115.0,5678442.0,2022.0,119005.0,2022.0,No,Not used,No,1.09,No,,,,No,,,,,,No,35.307,-111.517,72.08314750808596,Spectrum,50.0,1000.0,120830007041273,10.csv,31.928790490228348,-110.9010314142794,False,False,False,0.0,Very High,20.0,1081247.2126212893
1007279.0,1781.0,City of Chandler Landfill,AZ,3850 South McQueen Road,Chandler,Maricopa,85286,33.251,-111.8251,Public,"City of Chandler, AZ","Republic Services, Inc.",1981.0,2005.0,Closed,,56.0,45.0,,,2100000.0,2001.0,98000.0,1998.0,Unknown,Not used,No,0.538,Yes,0.448,2012.0,36.8,Yes,,0.448,2012.0,58.0,900.0,No,33.251,-111.8251,25.982655964611347,Quantum Fiber,50.0,940.0,120950171111083,10.csv,32.66669011539946,-114.45006028383996,False,False,False,0.0,Very High,20.0,389739.8394691702
1003683.0,1787.0,City of Glendale Municipal Landfill,AZ,11480 W Glendale Avenue,Glendale,Maricopa,85307,33.5364,-112.3065,Public,"City of Glendale, AZ","City of Glendale, AZ",1973.0,2061.0,Open,260.0,141.6,,,33661993.0,12305865.0,2022.0,415859.0,2022.0,Yes,Occasionally but not every year,No,2.732,Yes,1.697,2022.0,39.2,Yes,,1.697,2022.0,96.0,2100.0,No,33.5364,-112.3065,45.24117347575215,Quantum Fiber,50.0,940.0,120950171111083,10.csv,32.66669011539946,-114.45006028383996,False,False,False,0.0,Very High,20.0,678617.6021362823
,20767.0,Cochise County Western Regional Landfill,AZ,2595 N. Sagebrush Road,Huachuca City,Cochise,85616,31.718,-110.288,Public,"Cochise County, AZ","Cochise County, AZ",2001.0,,Open,,,,,4739984.0,,,68812.0,2014.0,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,31.718,-110.288,6.138129641442153,Metronet Holdings,50.0,5120.0,191630101042035,16.csv,33.59272241920978,-112.14700872181923,False,False,True,10.0,High,40.0,122762.59282884306
,1784.0,Cocopah Landfill,AZ,"16500 S. Avenue C
1/2 mi E of County 16 & S. Avenue C",Somerton,Yuma,85350,32.5915,-114.6713,Private,Cocopah Indian Tribe,"Republic Services, Inc.",,2000.0,Closed,160.0,138.0,,,,2500000.0,2000.0,100000.0,1998.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,32.5915,-114.6713,83.81525098653518,Great Plains Communications LLC,50.0,1000.0,310119601003164,28.csv,33.38497767103683,-111.43576442314182,False,False,False,0.0,Very High,20.0,1257228.7647980277
1007963.0,2414.0,Copper Mountain Landfill,AZ,34853 East County 12th Street,Wellton,Yuma,85356,32.64606,-114.04372,Private,"Republic Services, Inc.","Republic Services, Inc.",1995.0,2238.0,Open,510.0,66.3,,,61410511.0,7452833.0,2022.0,280241.0,2022.0,No,Not used,No,1.4,Yes,0.452,2022.0,53.6,Yes,,0.452,2022.0,15.0,1000.0,No,32.64606,-114.04372,58.4153737400098,Polar Telecommunications Inc,50.0,1000.0,380639590002292,35.csv,33.13024570665513,-111.56167157541684,False,False,False,0.0,Very High,20.0,876230.606100147
,2335.0,Deer Valley Landfill,AZ,15202 N 19th Avenue,Phoenix,Maricopa,85023,33.621,-112.0996,Public,"City of Phoenix, AZ",,,1972.0,Closed,,,,,,,,,,Unknown,Not used,No,,Yes,,,,Yes,,,,,,Unknown,33.621,-112.0996,31.164266731224394,Bluebird Network LLC,50.0,10000.0,290470221006154,26.csv,34.591417980687375,-112.31842368593831,False,False,False,0.0,Very High,20.0,467464.00096836593
,2390.0,Dudleyville Landfill,AZ,8195 North Highway 177,Winkelman,Pinal,85292,32.9997,-110.7879,Public,Pinal County,WM,,,Open,,,,,463050.0,8902.0,2001.0,,,Unknown,Not used,No,,No,,,,Unknown,,,,,,Unknown,32.9997,-110.7879,9.45585013362378,Spectrum,50.0,1000.0,060290060041182,5.csv,32.12227403612857,-110.86501502846563,False,False,True,1.0,High,40.0,189117.00267247562
1013630.0,20753.0,Durham Regional Landfill,AZ,"22316 S. Harmon Road
6 miles north and 3 miles east of the I-10 Red Rock Interchange (Exit 226)",Florence,Pinal,85132,32.68,-111.291,Private,Waste Connections Inc. - Central Region,Right Away Disposal,2015.0,2029.0,Open,184.0,,,,28595171.0,2943972.0,2022.0,367392.0,2022.0,Yes,Several times per year,No,,No,,,,No,,,,,,No,32.68,-111.291,70.27654687339006,AT&T,50.0,5000.0,480850316663014,44.csv,31.370935038200287,-110.90227900627625,False,False,False,0.0,Very High,20.0,1054148.2031008508
1007862.0,2194.0,Gray Wolf Regional Landfill,AZ,"23355 East Highway 169
Mile Post 11",Dewey,Yavapai,86327,34.5167,-112.0483,Private,WM,WM,1993.0,2140.0,Open,172.2,67.2,,,25159786.0,4757374.0,2022.0,172040.0,2022.0,No,Not used,No,1.23,Yes,,,,Yes,1.0,,,,700.0,No,34.5167,-112.0483,19.871272276650956,Polar Telecommunications Inc,50.0,1000.0,380639590002292,35.csv,33.13024570665513,-111.56167157541684,False,False,False,0.0,Very High,20.0,298069.0841497643
1002450.0,1769.0,Harrison Landfill,AZ,9245 East Irvington Road,Tucson,Pima,85730,32.1627,-110.7902,Public,"City of Tucson, AZ","City of Tucson, AZ",1972.0,1997.0,Closed,70.0,64.7,50.0,,,2250000.0,,,,Unknown,Not used,No,0.882,Yes,0.382,2012.0,26.0,Yes,,0.382,2012.0,34.0,250.0,No,32.1627,-110.7902,145.24016186492403,Quantum Fiber,50.0,940.0,120950171111083,10.csv,32.66669011539946,-114.45006028383996,False,False,False,0.0,Very High,20.0,2178602.4279738604
,1785.0,Huachuca City Landfill,AZ,600 Skyline Drive,Huachuca,Cochise,85616,31.637,-110.329,Public,"City of Huachuca, AZ","City of Huachuca, AZ",,,Open,66.0,,,,1644682.0,1200000.0,1998.0,26725.0,2014.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,31.637,-110.329,183.05936005249455,AT&T,50.0,5000.0,482450112051121,44.csv,36.04872074055222,-115.01206055272782,False,False,False,0.0,Very High,20.0,2745890.4007874182
